SNP	Chr	Pos
ipSNP65654	10	22320834
ipSNP65655	10	22363137
ipSNP65656	10	22754505
ipSNP65657	10	22754552
ipSNP65658	10	22872632
ipSNP65659	10	22879391
ipSNP65660	10	22879526
ipSNP65661	10	22997285
ipSNP65662	10	22997289
ipSNP65663	10	23068816
ipSNP65664	10	23071633
ipSNP65665	10	23071643
ipSNP65666	10	23071678
ipSNP65668	10	23388443
ipSNP65669	10	23402346
ipSNP65670	10	23402407
ipSNP65671	10	23402408
ipSNP65672	10	23403096
ipSNP65673	10	23403197
ipSNP65674	10	23403219
ipSNP65675	10	23403268
ipSNP65676	10	23559426
ipSNP65678	10	23785752
ipSNP65679	10	23785895
ipSNP65680	10	23785909
ipSNP65681	10	23805682
ipSNP65682	10	23805688
ipSNP65683	10	23998154
ipSNP65684	10	24448705
ipSNP65687	10	24578257
ipSNP65688	10	24613598
ipSNP65690	10	24651428
ipSNP65691	10	24651494
ipSNP65692	10	24651515
ipSNP65693	10	24653678
ipSNP65694	10	24653719
ipSNP65695	10	25298495
ipSNP65696	10	25298519
ipSNP65697	10	25301975
ipSNP65698	10	25324012
ipSNP65699	10	25324021
ipSNP65700	10	25555760
ipSNP65702	10	25568458
ipSNP65703	10	25773900
ipSNP65704	10	25773911
ipSNP65705	10	25776496
ipSNP65706	10	25776504
ipSNP65711	10	25776610
ipSNP65712	10	25776648
ipSNP65713	10	25780363
ipSNP65714	10	25780374
ipSNP65715	10	25975732
ipSNP65716	10	25975755
ipSNP65717	10	25975761
ipSNP65718	10	25975771
ipSNP65719	10	25975786
ipSNP65720	10	26135159
ipSNP65721	10	26137481
ipSNP65722	10	26137520
ipSNP65723	10	26358411
ipSNP65724	10	26358430
ipSNP65725	10	26358442
ipSNP65726	10	26358449
ipSNP65727	10	26561588
ipSNP65728	10	26561591
ipSNP65729	10	27267054
ipSNP65730	10	27267057
ipSNP65731	10	27267060
ipSNP65732	10	27461836
ipSNP65733	10	27461889
ipSNP65734	10	27541115
ipSNP65737	10	27544595
ipSNP65738	10	27544615
ipSNP65739	10	27544629
ipSNP65740	10	27544643
ipSNP65741	10	27544651
ipSNP65742	10	27544654
ipSNP65743	10	27646074
ipSNP65744	10	27646077
ipSNP65745	10	27715568
ipSNP65746	10	27715611
ipSNP65747	10	27715615
ipSNP65748	10	27715651
ipSNP65749	10	27949931
ipSNP65750	10	27950307
ipSNP65751	10	27950335
ipSNP65753	10	28490137
ipSNP65754	10	28490144
ipSNP65755	10	29223436
ipSNP65756	10	29535932
ipSNP65757	10	29536907
ipSNP65758	10	29536922
ipSNP65759	10	29537199
ipSNP65760	10	29537235
ipSNP65761	10	29602027
ipSNP65762	10	29623450
ipSNP65763	10	29626776
ipSNP65764	10	30140815
ipSNP65765	10	30141367
ipSNP65766	10	30192261
ipSNP65767	10	30192304
ipSNP65768	10	31014424
ipSNP65769	10	31079051
ipSNP65770	10	31079071
ipSNP65771	10	31142594
ipSNP65772	10	31470814
ipSNP65773	10	31470823
ipSNP65774	10	31470847
ipSNP65775	10	31470876
ipSNP65777	10	33353122
ipSNP65778	10	33605722
ipSNP65779	10	33605996
ipSNP65780	10	33617243
ipSNP65781	10	33750286
ipSNP65782	10	33750288
ipSNP65783	10	33750290
ipSNP65784	10	33750292
ipSNP65785	10	34023708
ipSNP65786	10	34232837
ipSNP65787	10	34232921
ipSNP65788	10	34232931
ipSNP65789	10	34415360
ipSNP65790	10	34415371
ipSNP65791	10	34415423
ipSNP65792	10	34417671
ipSNP65793	10	34417696
ipSNP65794	10	34417699
ipSNP65795	10	34417704
ipSNP65796	10	34417714
ipSNP65797	10	34506443
ipSNP65798	10	34726241
ipSNP65799	10	34726248
ipSNP65800	10	35261818
ipSNP65801	10	35921990
ipSNP65802	10	36047112
ipSNP65803	10	36047130
ipSNP65804	10	36381620
ipSNP65805	10	36381623
ipSNP65806	10	36779602
ipSNP65807	10	37009481
ipSNP65808	10	37097392
ipSNP65809	10	37320312
ipSNP65810	10	37538066
ipSNP65811	10	37538147
ipSNP65812	10	37559439
ipSNP65813	10	37628344
ipSNP65814	10	37905072
ipSNP65815	10	37940330
ipSNP65816	10	37945711
ipSNP65817	10	38474963
ipSNP65818	10	38530632
ipSNP65819	10	38535171
ipSNP65820	10	38535172
ipSNP65821	10	38535174
ipSNP65822	10	38535184
ipSNP65823	10	38535185
ipSNP65824	10	39184041
ipSNP65826	10	39184168
ipSNP65827	10	39184334
ipSNP65828	10	39184340
ipSNP65829	10	39184967
ipSNP65830	10	39184974
ipSNP65831	10	39184997
ipSNP65832	10	39185028
ipSNP65833	10	39185051
ipSNP65834	10	39185188
ipSNP65835	10	39239669
ipSNP65836	10	39239695
ipSNP65837	10	39239702
ipSNP65838	10	39683958
ipSNP65839	10	39950059
ipSNP65840	10	39950155
ipSNP65842	10	39954384
ipSNP65843	10	39954427
ipSNP65844	10	39954459
ipSNP65845	10	39954466
ipSNP65846	10	39954480
ipSNP65847	10	39954490
ipSNP65848	10	39954491
ipSNP65849	10	39954494
ipSNP65850	10	39954495
ipSNP65851	10	39960407
ipSNP65852	10	39961439
ipSNP65853	10	39961467
ipSNP65854	10	39961476
ipSNP65855	10	40184679
ipSNP65856	10	40331311
ipSNP65858	10	41599105
ipSNP65859	10	42035858
ipSNP65860	10	42568426
ipSNP65861	10	42568609
ipSNP65862	10	42760315
ipSNP65863	10	42760317
ipSNP65864	10	43073527
ipSNP65865	10	45206961
ipSNP65867	10	46963556
ipSNP65868	10	47315337
ipSNP65869	10	47316403
ipSNP65870	10	47316405
ipSNP65871	10	47316406
ipSNP65872	10	47316410
ipSNP65873	10	47316411
ipSNP65874	10	47316412
ipSNP65875	10	47316413
ipSNP65876	10	47316418
ipSNP65877	10	47316420
ipSNP65878	10	47727078
ipSNP65879	10	49208987
ipSNP65880	10	49371717
ipSNP65881	10	49557741
ipSNP65883	10	49983628
ipSNP65885	10	50708246
ipSNP65886	10	52223901
ipSNP65887	10	52622495
ipSNP65888	10	53978598
ipSNP65889	10	53978622
ipSNP65890	10	53978632
ipSNP65891	10	53978644
ipSNP65892	10	54170281
ipSNP65893	10	54170353
ipSNP65894	10	54172611
ipSNP65895	10	54172618
ipSNP65896	10	54172651
ipSNP65897	10	54172661
ipSNP65901	10	54431833
ipSNP65902	10	54431869
ipSNP65903	10	54465691
ipSNP65904	10	54465709
ipSNP65905	10	54466682
ipSNP65906	10	54466684
ipSNP65907	10	54466694
ipSNP65908	10	54467995
ipSNP65909	10	54469731
ipSNP65910	10	54936561
ipSNP65911	10	55465089
ipSNP65912	10	55989528
ipSNP65913	10	55989558
ipSNP65914	10	56756499
ipSNP65915	10	57411616
ipSNP65916	10	57511265
ipSNP65917	10	57542265
ipSNP65918	10	57542274
ipSNP65919	10	57844692
ipSNP65920	10	57844698
ipSNP65921	10	57945469
ipSNP65922	10	57996986
ipSNP65923	10	57997050
ipSNP65924	10	57997051
ipSNP65925	10	57998827
ipSNP65926	10	57998833
ipSNP65927	10	57999214
ipSNP65928	10	58256214
ipSNP65932	10	58393590
ipSNP65933	10	58393615
ipSNP65934	10	58452934
ipSNP65935	10	58452962
ipSNP65936	10	58581071
ipSNP65937	10	58581109
ipSNP65939	10	59447864
ipSNP65940	10	59448831
ipSNP65941	10	59513910
ipSNP65942	10	59513915
ipSNP65943	10	59513952
ipSNP65944	10	59513955
ipSNP65945	10	59516125
ipSNP65946	10	59516804
ipSNP65947	10	59660187
ipSNP65948	10	59660272
ipSNP65949	10	59873564
ipSNP65950	10	59877532
ipSNP65951	10	59877546
ipSNP65952	10	59877906
ipSNP65953	10	59877907
ipSNP65954	10	60021588
ipSNP65955	10	60153727
ipSNP65956	10	60153728
ipSNP65957	10	60153753
ipSNP65958	10	60153782
ipSNP65959	10	60153784
ipSNP65960	10	60155303
ipSNP65961	10	60155825
ipSNP65962	10	60155916
ipSNP65963	10	60402705
ipSNP65964	10	60480308
ipSNP65965	10	60480389
ipSNP65966	10	60480401
ipSNP65967	10	60480418
ipSNP65968	10	60480817
ipSNP65969	10	60535953
ipSNP65970	10	60749103
ipSNP65971	10	60749106
ipSNP65973	10	61493223
ipSNP65974	10	61493268
ipSNP65975	10	61493343
ipSNP65976	10	61493346
ipSNP65977	10	61493347
ipSNP65978	10	61493394
ipSNP65979	10	61678048
ipSNP65980	10	61678076
ipSNP65981	10	61678100
ipSNP65982	10	61678110
ipSNP65984	10	61680205
ipSNP65985	10	61680272
ipSNP65986	10	61680278
ipSNP65987	10	61680289
ipSNP65988	10	61680353
ipSNP65989	10	61802033
ipSNP65990	10	61953266
ipSNP65991	10	62044080
ipSNP65992	10	62156875
ipSNP65993	10	62156894
ipSNP65994	10	62157196
ipSNP65996	10	62162622
ipSNP65997	10	62250302
ipSNP65998	10	62250305
ipSNP65999	10	62251346
ipSNP66000	10	62346483
ipSNP66001	10	62371841
ipSNP66002	10	62371842
ipSNP66003	10	62371863
ipSNP66004	10	62371868
ipSNP66005	10	62371869
ipSNP66006	10	63031203
ipSNP66007	10	63031215
ipSNP66012	10	63031899
ipSNP66013	10	63249655
ipSNP66014	10	63249746
ipSNP66015	10	63249748
ipSNP66016	10	63618909
ipSNP66017	10	63618933
ipSNP66018	10	63621181
ipSNP66019	10	64263603
ipSNP66020	10	64263605
ipSNP66021	10	64268812
ipSNP66022	10	64482892
ipSNP66023	10	64684791
ipSNP66024	10	64860443
ipSNP66025	10	64860481
ipSNP66026	10	64860486
ipSNP66027	10	64919863
ipSNP66028	10	64919896
ipSNP66029	10	65099448
ipSNP66030	10	65099593
ipSNP66031	10	65200157
ipSNP66033	10	65474635
ipSNP66034	10	65474645
ipSNP66035	10	65488400
ipSNP66036	10	65488407
ipSNP66037	10	65488444
ipSNP66038	10	65488452
ipSNP66039	10	65488658
ipSNP66041	10	66633749
ipSNP66042	10	66867150
ipSNP66043	10	66867151
ipSNP66044	10	66867164
ipSNP66045	10	66867196
ipSNP66046	10	66877860
ipSNP66047	10	66877917
ipSNP66048	10	66877968
ipSNP66049	10	66877970
ipSNP66050	10	66900820
ipSNP66051	10	66900823
ipSNP66053	10	66956664
ipSNP66054	10	66956724
ipSNP66055	10	66956778
ipSNP66056	10	66957373
ipSNP66057	10	67268102
ipSNP66058	10	67270422
ipSNP66059	10	68102390
ipSNP66060	10	68394298
ipSNP66061	10	68725657
ipSNP66062	10	68725713
ipSNP66063	10	68726067
ipSNP66064	10	68726153
ipSNP66065	10	68726275
ipSNP66066	10	68726278
ipSNP66067	10	68985253
ipSNP66068	10	68985256
ipSNP66069	10	69009209
ipSNP66070	10	69107054
ipSNP66071	10	69107057
ipSNP66072	10	69131229
ipSNP66073	10	69423924
ipSNP66074	10	69509534
ipSNP66075	10	69602121
ipSNP66076	10	70224192
ipSNP66077	10	70537696
ipSNP66078	10	70537698
ipSNP66079	10	70537699
ipSNP66080	10	70537727
ipSNP66081	10	70537744
ipSNP66082	10	70538609
ipSNP66083	10	70540666
ipSNP66084	10	70540703
ipSNP66085	10	70574806
ipSNP66086	10	70920949
ipSNP66087	10	70921408
ipSNP66088	10	70921477
ipSNP66089	10	71050883
ipSNP66090	10	71051094
ipSNP66091	10	71176030
ipSNP66092	10	71176067
ipSNP66095	10	71178428
ipSNP66096	10	71282664
ipSNP66097	10	71407301
ipSNP66098	10	71465829
ipSNP66099	10	71472592
ipSNP66100	10	71472602
ipSNP66101	10	71472608
ipSNP66102	10	71472683
ipSNP66103	10	71472755
ipSNP66104	10	71472772
ipSNP66105	10	71472812
ipSNP66106	10	71472818
ipSNP66107	10	71540264
ipSNP66108	10	71540295
ipSNP66109	10	71540296
ipSNP66110	10	71540306
ipSNP66111	10	71580035
ipSNP66112	10	71580039
ipSNP66113	10	71580054
ipSNP66114	10	71580088
ipSNP66115	10	71580091
ipSNP66116	10	71580114
ipSNP66117	10	71580121
ipSNP66118	10	71580132
ipSNP66119	10	71665925
ipSNP66120	10	71671917
ipSNP66121	10	71672438
ipSNP66122	10	71732336
ipSNP66123	10	71810522
ipSNP66124	10	71810523
ipSNP66125	10	72621289
ipSNP66129	10	72624031
ipSNP66130	10	72624123
ipSNP66131	10	72646951
ipSNP66132	10	72646977
ipSNP66133	10	72647050
ipSNP66134	10	72647087
ipSNP66135	10	72647099
ipSNP66136	10	72772361
ipSNP66137	10	72772372
ipSNP66138	10	72773150
ipSNP66139	10	72773170
ipSNP66140	10	72773210
ipSNP66141	10	72773226
ipSNP66142	10	72773238
ipSNP66143	10	72773239
ipSNP66144	10	72808531
ipSNP66145	10	72808622
ipSNP66146	10	72813750
ipSNP66147	10	72978482
ipSNP66148	10	72978490
ipSNP66149	10	72978494
ipSNP66150	10	73160815
ipSNP66151	10	73160824
ipSNP66152	10	73160845
ipSNP66153	10	73205889
ipSNP66154	10	73205974
ipSNP66155	10	73283024
ipSNP66156	10	73624164
ipSNP66157	10	73624198
ipSNP66158	10	73748093
ipSNP66159	10	73748116
ipSNP66160	10	73748133
ipSNP66161	10	73748145
ipSNP66162	10	73748386
ipSNP66163	10	73748410
ipSNP66164	10	73748434
ipSNP66165	10	73748442
ipSNP66166	10	73748488
ipSNP66167	10	73748490
ipSNP66170	10	74441375
ipSNP66171	10	74517927
ipSNP66172	10	74518006
ipSNP66173	10	74518063
ipSNP66174	10	74518127
ipSNP66175	10	74807714
ipSNP66176	10	74807729
ipSNP66177	10	74807759
ipSNP66178	10	74852958
ipSNP66179	10	74852963
ipSNP66180	10	74852996
ipSNP66181	10	74853007
ipSNP66182	10	74888588
ipSNP66183	10	74888597
ipSNP66184	10	74889014
ipSNP66185	10	74901112
ipSNP66187	10	74904934
ipSNP66188	10	75470539
ipSNP66189	10	75500668
ipSNP66190	10	75674682
ipSNP66191	10	75809759
ipSNP66192	10	75809767
ipSNP66193	10	75809774
ipSNP66194	10	75809855
ipSNP66195	10	75809867
ipSNP66196	10	75809897
ipSNP66197	10	75809949
ipSNP66198	10	75810008
ipSNP66199	10	75810355
ipSNP66200	10	75814607
ipSNP66201	10	75814715
ipSNP66202	10	75814843
ipSNP66203	10	76175860
ipSNP66205	10	76408686
ipSNP66206	10	76408774
ipSNP66207	10	76408777
ipSNP66208	10	76505872
ipSNP66209	10	76505888
ipSNP66210	10	76505969
ipSNP66211	10	76506028
ipSNP66212	10	76506157
ipSNP66213	10	76586850
ipSNP66214	10	76586853
ipSNP66215	10	76586856
ipSNP66216	10	76586857
ipSNP66217	10	76586858
ipSNP66218	10	76587626
ipSNP66219	10	76637447
ipSNP66222	10	76642459
ipSNP66223	10	76642762
ipSNP66224	10	76644689
ipSNP66225	10	76644690
ipSNP66226	10	76644691
ipSNP66227	10	76644693
ipSNP66228	10	76644704
ipSNP66229	10	76644713
ipSNP66230	10	76645677
ipSNP66231	10	76646091
ipSNP66232	10	76710395
ipSNP66233	10	76710435
ipSNP66234	10	76710449
ipSNP66235	10	76947936
ipSNP66236	10	76947959
ipSNP66237	10	76953555
ipSNP66238	10	77109259
ipSNP66239	10	77109275
ipSNP66240	10	77180663
ipSNP66241	10	77184061
ipSNP66242	10	77186941
ipSNP66243	10	77186947
ipSNP66244	10	77187015
ipSNP66245	10	77187026
ipSNP66246	10	77187307
ipSNP66247	10	77187308
ipSNP66248	10	77187310
ipSNP66249	10	77187311
ipSNP66250	10	77187313
ipSNP66251	10	77187314
ipSNP66252	10	77187331
ipSNP66253	10	77187398
ipSNP66254	10	77188851
ipSNP66258	10	77190462
ipSNP66259	10	77190492
ipSNP66260	10	77190955
ipSNP66261	10	77260365
ipSNP66262	10	77271309
ipSNP66263	10	77271310
ipSNP66266	10	77272357
ipSNP66267	10	77272361
ipSNP66268	10	77273839
ipSNP66269	10	77295896
ipSNP66270	10	77410616
ipSNP66271	10	77441490
ipSNP66272	10	77446496
ipSNP66273	10	77446550
ipSNP66275	10	77446853
ipSNP66276	10	77448884
ipSNP66277	10	77555509
ipSNP66278	10	77555522
ipSNP66279	10	77677301
ipSNP66280	10	77677349
ipSNP66281	10	77677413
ipSNP66282	10	77677457
ipSNP66283	10	77677501
ipSNP66284	10	77680015
ipSNP66285	10	77686546
ipSNP66286	10	78060531
ipSNP66287	10	78060624
ipSNP66288	10	78061189
ipSNP66289	10	78061443
ipSNP66290	10	78061461
ipSNP66294	10	78062428
ipSNP66296	10	78062480
ipSNP66297	10	78062481
ipSNP66298	10	78062483
ipSNP66299	10	78062485
ipSNP66300	10	78062486
ipSNP66301	10	78062487
ipSNP66302	10	78062490
ipSNP66303	10	78132300
ipSNP66304	10	78132313
ipSNP66305	10	78132318
ipSNP66306	10	78132712
ipSNP66307	10	78132715
ipSNP66308	10	78132716
ipSNP66309	10	78132718
ipSNP66310	10	78132720
ipSNP66311	10	78132723
ipSNP66312	10	78147323
ipSNP66313	10	78147411
ipSNP66314	10	78147429
ipSNP66317	10	78319364
ipSNP66318	10	78378353
ipSNP66319	10	78378413
ipSNP66320	10	78379636
ipSNP66321	10	78380750
ipSNP66322	10	79408978
ipSNP66323	10	79409610
ipSNP66324	10	79409718
ipSNP66326	10	79784290
ipSNP66327	10	79784291
ipSNP66328	10	79784293
ipSNP66329	10	79784294
ipSNP66330	10	79784295
ipSNP66331	10	79784296
ipSNP66332	10	79784297
ipSNP66333	10	79784298
ipSNP66334	10	79784299
ipSNP66335	10	79784300
ipSNP66336	10	79784301
ipSNP66337	10	79940553
ipSNP66338	10	79987089
ipSNP66339	10	79987104
ipSNP66340	10	79987108
ipSNP66341	10	79987110
ipSNP66342	10	79987111
ipSNP66343	10	79987115
ipSNP66344	10	80042635
ipSNP66345	10	80046139
ipSNP66346	10	80046144
ipSNP66347	10	80046145
ipSNP66348	10	80046147
ipSNP66350	10	80048215
ipSNP66351	10	80054875
ipSNP66352	10	80481996
ipSNP66353	10	80487866
ipSNP66354	10	80487885
ipSNP66355	10	80491234
ipSNP66356	10	80491275
ipSNP66357	10	80491290
ipSNP66358	10	80491298
ipSNP66359	10	80491299
ipSNP66360	10	80491300
ipSNP66361	10	80491875
ipSNP66365	10	80492523
ipSNP66366	10	80492532
ipSNP66367	10	80492538
ipSNP66368	10	80576135
ipSNP66369	10	80576138
ipSNP66370	10	80576147
ipSNP66371	10	80576176
ipSNP66372	10	80582141
ipSNP66373	10	80590597
ipSNP66374	10	80616271
ipSNP66375	10	80616280
ipSNP66376	10	80616298
ipSNP66377	10	80616329
ipSNP66378	10	81181498
ipSNP66379	10	81181530
ipSNP66380	10	81181894
ipSNP66381	10	81827803
ipSNP66382	10	81827804
ipSNP66383	10	81827883
ipSNP66384	10	81827916
ipSNP66385	10	81827932
ipSNP66386	10	81959051
ipSNP66387	10	81959426
ipSNP66388	10	81959531
ipSNP66389	10	82028112
ipSNP66390	10	82039263
ipSNP66391	10	82040649
ipSNP66392	10	82040650
ipSNP66393	10	82041388
ipSNP66394	10	82041420
ipSNP66395	10	82041749
ipSNP66396	10	82044325
ipSNP66397	10	82044331
ipSNP66398	10	82044340
ipSNP66399	10	82044900
ipSNP66400	10	82044917
ipSNP66401	10	82044928
ipSNP66402	10	82045080
ipSNP66403	10	82049872
ipSNP66404	10	82049903
ipSNP66405	10	82157788
ipSNP66406	10	82175465
ipSNP66407	10	82175467
ipSNP66408	10	82837834
ipSNP66413	10	82850420
ipSNP66414	10	83311237
ipSNP66415	10	83311244
ipSNP66416	10	83312846
ipSNP66417	10	83312862
ipSNP66418	10	83313158
ipSNP66419	10	83454544
ipSNP66420	10	83454550
ipSNP66421	10	83454555
ipSNP66422	10	83454561
ipSNP66423	10	83454663
ipSNP66424	10	83456644
ipSNP66425	10	83456689
ipSNP66426	10	83551441
ipSNP66428	10	83641543
ipSNP66429	10	83641611
ipSNP66430	10	83641631
ipSNP66431	10	83692744
ipSNP66432	10	83742097
ipSNP66433	10	83742762
ipSNP66434	10	84072087
ipSNP66435	10	84096275
ipSNP66436	10	84096310
ipSNP66437	10	84096319
ipSNP66438	10	84096966
ipSNP66440	10	84175978
ipSNP66441	10	84228952
ipSNP66442	10	84229674
ipSNP66443	10	84230546
ipSNP66445	10	84231391
ipSNP66447	10	84238122
ipSNP66448	10	84238630
ipSNP66449	10	84238632
ipSNP66450	10	84238688
ipSNP66451	10	84238721
ipSNP66452	10	84238722
ipSNP66453	10	84239903
ipSNP66454	10	84356391
ipSNP66455	10	84491095
ipSNP66456	10	84491144
ipSNP66457	10	84608426
ipSNP66458	10	84608658
ipSNP66459	10	84609091
ipSNP66460	10	84610447
ipSNP66461	10	84610474
ipSNP66462	10	84613634
ipSNP66463	10	84613673
ipSNP66464	10	84613910
ipSNP66465	10	84613977
ipSNP66466	10	84613999
ipSNP66467	10	85184487
ipSNP66468	10	85184526
ipSNP66469	10	85186338
ipSNP66470	10	85195251
ipSNP66471	10	85319524
ipSNP66472	10	85319831
ipSNP66477	10	85320206
ipSNP66478	10	85320284
ipSNP66481	10	85324519
ipSNP66482	10	85393790
ipSNP66483	10	85393953
ipSNP66484	10	85394001
ipSNP66485	10	85394498
ipSNP66486	10	85394514
ipSNP66487	10	85581567
ipSNP66488	10	85581863
ipSNP66489	10	85581875
ipSNP66490	10	85581890
ipSNP66491	10	85582813
ipSNP66492	10	85582860
ipSNP66493	10	85582965
ipSNP66494	10	85592618
ipSNP66495	10	85639395
ipSNP66496	10	85684275
ipSNP66497	10	85745255
ipSNP66498	10	85745269
ipSNP66500	10	85745379
ipSNP66501	10	85746385
ipSNP66502	10	85746448
ipSNP66503	10	85746449
ipSNP66504	10	85753743
ipSNP66505	10	85901014
ipSNP66506	10	85901036
ipSNP66508	10	86414626
ipSNP66509	10	86513852
ipSNP66510	10	86513878
ipSNP66511	10	86698608
ipSNP66512	10	86698613
ipSNP66513	10	86698619
ipSNP66514	10	86706882
ipSNP66515	10	86706895
ipSNP66516	10	86707079
ipSNP66517	10	86707080
ipSNP66518	10	86707082
ipSNP66519	10	86822046
ipSNP66520	10	86822065
ipSNP66521	10	86822114
ipSNP66522	10	87008142
ipSNP66523	10	87008180
ipSNP66524	10	87083928
ipSNP66525	10	87083931
ipSNP66526	10	87083948
ipSNP66528	10	87084265
ipSNP66529	10	87090055
ipSNP66530	10	87090061
ipSNP66531	10	87090109
ipSNP66532	10	87090130
ipSNP66533	10	87090957
ipSNP66534	10	87091562
ipSNP66535	10	87092585
ipSNP66536	10	87092628
ipSNP66537	10	87097040
ipSNP66538	10	87097128
ipSNP66539	10	87097227
ipSNP66540	10	87097391
ipSNP66541	10	87133697
ipSNP66542	10	87135447
ipSNP66543	10	87135474
ipSNP66544	10	87160796
ipSNP66545	10	87160865
ipSNP66547	10	87690944
ipSNP66548	10	87692165
ipSNP66549	10	87730030
ipSNP66550	10	87730031
ipSNP66551	10	87730033
ipSNP66552	10	87730037
ipSNP66553	10	87730046
ipSNP66554	10	87730474
ipSNP66555	10	87789354
ipSNP66556	10	87789367
ipSNP66557	10	87791156
ipSNP66558	10	87791159
ipSNP66559	10	87799138
ipSNP66560	10	87799141
ipSNP66561	10	87818593
ipSNP66562	10	87927460
ipSNP66563	10	87927461
ipSNP66564	10	88117831
ipSNP66565	10	88117857
ipSNP66566	10	88117867
ipSNP66567	10	88117897
ipSNP66568	10	88117979
ipSNP66569	10	88268774
ipSNP66570	10	88268837
ipSNP66571	10	88269452
ipSNP66572	10	88269662
ipSNP66573	10	88269674
ipSNP66577	10	88396836
ipSNP66578	10	88396859
ipSNP66579	10	88396878
ipSNP66580	10	88396884
ipSNP66581	10	88398017
ipSNP66582	10	88525261
ipSNP66583	10	88525269
ipSNP66584	10	88526483
ipSNP66585	10	88552531
ipSNP66586	10	88552606
ipSNP66587	10	88552622
ipSNP66588	10	88608565
ipSNP66589	10	88615239
ipSNP66590	10	88615256
ipSNP66594	10	89067474
ipSNP66595	10	89150378
ipSNP66596	10	89222949
ipSNP66597	10	89406465
ipSNP66598	10	89418673
ipSNP66599	10	89418674
ipSNP66600	10	89419103
ipSNP66601	10	89420413
ipSNP66602	10	89437678
ipSNP66603	10	89437693
ipSNP66604	10	89437698
ipSNP66605	10	89437700
ipSNP66606	10	89437706
ipSNP66607	10	89542147
ipSNP66608	10	89542176
ipSNP66609	10	89543763
ipSNP66610	10	89984330
ipSNP66611	10	89984353
ipSNP66612	10	89985315
ipSNP66613	10	89985417
ipSNP66614	10	89985489
ipSNP66615	10	89985529
ipSNP66616	10	89986504
ipSNP66617	10	89990185
ipSNP66618	10	90044648
ipSNP66619	10	90044656
ipSNP66620	10	90044674
ipSNP66621	10	90044703
ipSNP66622	10	90045635
ipSNP66623	10	90220353
ipSNP66624	10	90243326
ipSNP66625	10	90243329
ipSNP66626	10	90244683
ipSNP66627	10	90244944
ipSNP66628	10	90244958
ipSNP66629	10	90244975
ipSNP66630	10	90245007
ipSNP66631	10	90245322
ipSNP66632	10	90245328
ipSNP66633	10	90245357
ipSNP66634	10	90245402
ipSNP66635	10	90245438
ipSNP66636	10	90471873
ipSNP66637	10	90471880
ipSNP66638	10	90480276
ipSNP66639	10	90480277
ipSNP66640	10	90480283
ipSNP66641	10	90480292
ipSNP66642	10	90480295
ipSNP66643	10	90480296
ipSNP66644	10	90480324
ipSNP66645	10	90815306
ipSNP66646	10	90815324
ipSNP66647	10	90818793
ipSNP66648	10	91087071
ipSNP66649	10	91087094
ipSNP66650	10	91087164
ipSNP66651	10	91087165
ipSNP66652	10	91087209
ipSNP66653	10	91134524
ipSNP66654	10	91134569
ipSNP66655	10	91357728
ipSNP66656	10	91357730
ipSNP66657	10	91357814
ipSNP66658	10	91358266
ipSNP66659	10	91358277
ipSNP66660	10	91358312
ipSNP66661	10	91358318
ipSNP66662	10	91358389
ipSNP66663	10	91358412
ipSNP66664	10	91358425
ipSNP66665	10	91480586
ipSNP66666	10	91780780
ipSNP66667	10	91782834
ipSNP66668	10	91956338
ipSNP66669	10	91956355
ipSNP66670	10	91956360
ipSNP66671	10	91956467
ipSNP66672	10	91956540
ipSNP66673	10	91959378
ipSNP66674	10	91959404
ipSNP66675	10	91959416
ipSNP66676	10	91959465
ipSNP66677	10	91959538
ipSNP66678	10	91960024
ipSNP66679	10	91960025
ipSNP66680	10	91960026
ipSNP66681	10	91960027
ipSNP66682	10	91960030
ipSNP66683	10	91960032
ipSNP66684	10	91960035
ipSNP66685	10	92023963
ipSNP66686	10	92024002
ipSNP66687	10	92024006
ipSNP66688	10	92024008
ipSNP66689	10	92024033
ipSNP66690	10	92024034
ipSNP66691	10	92024073
ipSNP66692	10	92024140
ipSNP66693	10	92033691
ipSNP66694	10	92033761
ipSNP66695	10	92133856
ipSNP66696	10	92781924
ipSNP66697	10	92909293
ipSNP66698	10	93000589
ipSNP66699	10	93000604
ipSNP66700	10	93000605
ipSNP66701	10	93000837
ipSNP66702	10	93000845
ipSNP66703	10	93140324
ipSNP66704	10	93140350
ipSNP66705	10	93140365
ipSNP66706	10	93396330
ipSNP66707	10	93465535
ipSNP66708	10	93684902
ipSNP66709	10	93685004
ipSNP66710	10	93685010
ipSNP66711	10	93685031
ipSNP66712	10	94103181
ipSNP66713	10	94434886
ipSNP66714	10	94588804
ipSNP66715	10	94588819
ipSNP66716	10	94588863
ipSNP66717	10	94589703
ipSNP66718	10	94589738
ipSNP66719	10	94589814
ipSNP66721	10	94590947
ipSNP66722	10	94591480
ipSNP66723	10	94591493
ipSNP66724	10	94681768
